"","run_id","min_bell_time","max_bell_time","run_id_school","run_id_run_code","run_type_code","run_type_student_code","run_type","students_transported"
"2911","6600.152","4:00 PM","4:00 PM","6600","152","1","52","From school","Special education"
"2912","6600.153","4:00 PM","4:00 PM","6600","153","1","53","From school","Special education"
"2913","6600.154","4:00 PM","4:00 PM","6600","154","1","54","From school","Special education"
"2914","6600.155","4:00 PM","4:00 PM","6600","155","1","55","From school","Special education"
"2915","6600.157","4:00 PM","4:00 PM","6600","157","1","57","From school","Special education"
"2916","6600.158","4:00 PM","4:00 PM","6600","158","1","58","From school","Special education"
"2917","6600.251","11:30 AM","11:30 AM","6600","251","2","51","From school midday","Special education"
"2918","6600.352","1:30 PM","1:30 PM","6600","352","3","52","To school midday","Special education"
"2919","6620.051","7:45 AM","7:45 AM","6620","051","0","51","To school","Special education"
"2920","6620.052","7:45 AM","7:45 AM","6620","052","0","52","To school","Special education"
"2921","6620.053","7:45 AM","7:45 AM","6620","053","0","53","To school","Special education"
"2922","6620.054","7:45 AM","7:45 AM","6620","054","0","54","To school","Special education"
"2923","6620.151","3:08 PM","3:08 PM","6620","151","1","51","From school","Special education"
"2924","6620.152","3:08 PM","3:08 PM","6620","152","1","52","From school","Special education"
"2925","6620.153","3:08 PM","3:08 PM","6620","153","1","53","From school","Special education"
"2926","6620.154","3:08 PM","3:08 PM","6620","154","1","54","From school","Special education"
"2927","6660.001","8:45 AM","8:45 AM","6660","001","0","01","To school","General education"
"2928","6660.002","8:45 AM","8:45 AM","6660","002","0","02","To school","General education"
"2929","6660.003","8:45 AM","8:45 AM","6660","003","0","03","To school","General education"
"2930","6660.004","8:45 AM","8:45 AM","6660","004","0","04","To school","General education"
"2931","6660.005","8:45 AM","8:45 AM","6660","005","0","05","To school","General education"
"2932","6660.006","8:45 AM","8:45 AM","6660","006","0","06","To school","General education"
"2933","6660.007","8:45 AM","8:45 AM","6660","007","0","07","To school","General education"
"2934","6660.008","8:45 AM","8:45 AM","6660","008","0","08","To school","General education"
"2935","6660.009","8:45 AM","8:45 AM","6660","009","0","09","To school","General education"
"2936","6660.010","8:45 AM","8:45 AM","6660","010","0","10","To school","General education"
"2937","6660.011","8:45 AM","8:45 AM","6660","011","0","11","To school","General education"
"2938","6660.012","8:45 AM","8:45 AM","6660","012","0","12","To school","General education"
"2939","6660.013","8:45 AM","8:45 AM","6660","013","0","13","To school","General education"
"2940","6660.014","8:45 AM","8:45 AM","6660","014","0","14","To school","General education"
"2941","6660.015","8:45 AM","8:45 AM","6660","015","0","15","To school","General education"
"2942","6660.016","8:45 AM","8:45 AM","6660","016","0","16","To school","General education"
"2943","6660.017","8:45 AM","8:45 AM","6660","017","0","17","To school","General education"
"2944","6660.018","8:45 AM","8:45 AM","6660","018","0","18","To school","General education"
"2945","6660.101","3:45 PM","3:45 PM","6660","101","1","01","From school","General education"
"2946","6660.102","3:45 PM","3:45 PM","6660","102","1","02","From school","General education"
"2947","6660.103","3:45 PM","3:45 PM","6660","103","1","03","From school","General education"
"2948","6660.104","3:45 PM","3:45 PM","6660","104","1","04","From school","General education"
"2949","6660.105","3:45 PM","3:45 PM","6660","105","1","05","From school","General education"
"2950","6660.106","3:45 PM","3:45 PM","6660","106","1","06","From school","General education"
"2951","6660.107","3:45 PM","3:45 PM","6660","107","1","07","From school","General education"
"2952","6660.108","3:45 PM","3:45 PM","6660","108","1","08","From school","General education"
"2953","6660.109","3:45 PM","3:45 PM","6660","109","1","09","From school","General education"
"2954","6660.110","3:45 PM","3:45 PM","6660","110","1","10","From school","General education"
"2955","6660.111","3:45 PM","3:45 PM","6660","111","1","11","From school","General education"
"2956","6660.112","3:45 PM","3:45 PM","6660","112","1","12","From school","General education"
"2957","6660.113","3:45 PM","3:45 PM","6660","113","1","13","From school","General education"
"2958","6660.114","3:45 PM","3:45 PM","6660","114","1","14","From school","General education"
"2959","6660.115","3:45 PM","3:45 PM","6660","115","1","15","From school","General education"
"2960","6660.116","3:45 PM","3:45 PM","6660","116","1","16","From school","General education"
"2961","6660.117","3:45 PM","3:45 PM","6660","117","1","17","From school","General education"
"2962","6660.118","3:45 PM","3:45 PM","6660","118","1","18","From school","General education"
"2963","6660.252","11:00 AM","11:00 AM","6660","252","2","52","From school midday","Special education"
"2964","6660.351","11:05 AM","11:05 AM","6660","351","3","51","To school midday","Special education"
"2965","6680.051","7:30 AM","7:30 AM","6680","051","0","51","To school","Special education"
"2966","6680.053","7:30 AM","7:30 AM","6680","053","0","53","To school","Special education"
"2967","6680.151","2:30 PM","2:30 PM","6680","151","1","51","From school","Special education"
"2968","6680.153","2:30 PM","2:30 PM","6680","153","1","53","From school","Special education"
"2969","6680.452","7:30 AM","7:30 AM","6680","452","4","52","To school shared run","Special education"
"2970","6680.552","2:30 PM","2:30 PM","6680","552","5","52","From school shared run","Special education"
"2971","6710.051","9:00 AM","9:00 AM","6710","051","0","51","To school","Special education"
"2972","6710.052","9:00 AM","9:00 AM","6710","052","0","52","To school","Special education"
"2973","6710.053","9:00 AM","9:00 AM","6710","053","0","53","To school","Special education"
"2974","6710.054","9:00 AM","9:00 AM","6710","054","0","54","To school","Special education"
"2975","6710.151","3:00 PM","3:00 PM","6710","151","1","51","From school","Special education"
"2976","6710.152","3:00 PM","3:00 PM","6710","152","1","52","From school","Special education"
"2977","6710.153","3:00 PM","3:00 PM","6710","153","1","53","From school","Special education"
"2978","6710.154","3:00 PM","3:00 PM","6710","154","1","54","From school","Special education"
"2979","6710.251","11:25 AM","11:25 AM","6710","251","2","51","From school midday","Special education"
"2980","6710.252","11:25 AM","11:25 AM","6710","252","2","52","From school midday","Special education"
"2981","6710.353","12:15 PM","12:15 PM","6710","353","3","53","To school midday","Special education"
"2982","6710.354","12:15 PM","12:15 PM","6710","354","3","54","To school midday","Special education"
"2983","6730.052","7:45 AM","7:45 AM","6730","052","0","52","To school","Special education"
"2984","6730.151","2:45 PM","2:45 PM","6730","151","1","51","From school","Special education"
"2985","6730.152","2:45 PM","2:45 PM","6730","152","1","52","From school","Special education"
"2986","6730.251","10:45 AM","10:45 AM","6730","251","2","51","From school midday","Special education"
"2987","6730.451","7:45 AM","8:00 AM","6730","451","4","51","To school shared run","Special education"
"2988","6740.052","8:45 AM","8:45 AM","6740","052","0","52","To school","Special education"
"2989","6740.053","8:45 AM","8:45 AM","6740","053","0","53","To school","Special education"
"2990","6740.054","8:45 AM","8:45 AM","6740","054","0","54","To school","Special education"
"2991","6740.055","8:45 AM","8:45 AM","6740","055","0","55","To school","Special education"
"2992","6740.056","8:45 AM","8:45 AM","6740","056","0","56","To school","Special education"
"2993","6740.057","8:45 AM","8:45 AM","6740","057","0","57","To school","Special education"
"2994","6740.151","3:45 PM","3:45 PM","6740","151","1","51","From school","Special education"
"2995","6740.152","3:45 PM","3:45 PM","6740","152","1","52","From school","Special education"
"2996","6740.153","3:45 PM","3:45 PM","6740","153","1","53","From school","Special education"
"2997","6740.154","3:45 PM","3:45 PM","6740","154","1","54","From school","Special education"
"2998","6740.155","3:45 PM","3:45 PM","6740","155","1","55","From school","Special education"
"2999","6740.156","3:45 PM","3:45 PM","6740","156","1","56","From school","Special education"
"3000","6740.157","3:45 PM","3:45 PM","6740","157","1","57","From school","Special education"
"3001","6740.251","11:45 AM","11:45 AM","6740","251","2","51","From school midday","Special education"
"3002","6740.252","11:45 AM","11:45 AM","6740","252","2","52","From school midday","Special education"
"3003","6740.351","12:45 PM","12:45 PM","6740","351","3","51","To school midday","Special education"
"3004","6740.352","12:45 PM","12:45 PM","6740","352","3","52","To school midday","Special education"
"3005","6770.051","8:00 AM","8:00 AM","6770","051","0","51","To school","Special education"
"3006","6770.151","4:00 PM","4:00 PM","6770","151","1","51","From school","Special education"
"3007","6775.451","8:30 AM","8:30 AM","6775","451","4","51","To school shared run","Special education"
"3008","6775.452","8:30 AM","8:30 AM","6775","452","4","52","To school shared run","Special education"
"3009","6775.551","4:00 PM","4:00 PM","6775","551","5","51","From school shared run","Special education"
"3010","6775.552","4:00 PM","4:00 PM","6775","552","5","52","From school shared run","Special education"
"3011","6850.451","8:00 AM","8:00 AM","6850","451","4","51","To school shared run","Special education"
"3012","6850.551","3:04 PM","3:30 PM","6850","551","5","51","From school shared run","Special education"
"3013","6860.051","8:30 AM","8:30 AM","6860","051","0","51","To school","Special education"
"3014","6860.151","3:30 PM","3:30 PM","6860","151","1","51","From school","Special education"
"3015","6900.051","7:45 AM","7:45 AM","6900","051","0","51","To school","Special education"
"3016","6900.151","2:45 PM","2:45 PM","6900","151","1","51","From school","Special education"
"3017","6910.055","8:45 AM","8:45 AM","6910","055","0","55","To school","Special education"
"3018","6910.251","11:45 AM","11:45 AM","6910","251","2","51","From school midday","Special education"
"3019","6910.252","11:45 AM","11:45 AM","6910","252","2","52","From school midday","Special education"
"3020","6910.253","11:45 AM","11:45 AM","6910","253","2","53","From school midday","Special education"
"3021","6910.351","12:00 PM","12:00 PM","6910","351","3","51","To school midday","Special education"
"3022","6910.352","12:00 PM","12:00 PM","6910","352","3","52","To school midday","Special education"
"3023","6910.353","12:00 PM","12:00 PM","6910","353","3","53","To school midday","Special education"
"3024","6910.451","8:45 AM","8:45 AM","6910","451","4","51","To school shared run","Special education"
"3025","6910.452","8:45 AM","8:45 AM","6910","452","4","52","To school shared run","Special education"
"3026","6910.453","8:45 AM","8:45 AM","6910","453","4","53","To school shared run","Special education"
"3027","6910.454","8:45 AM","8:45 AM","6910","454","4","54","To school shared run","Special education"
"3028","6910.456","8:45 AM","8:45 AM","6910","456","4","56","To school shared run","Special education"
"3029","6910.457","8:45 AM","8:45 AM","6910","457","4","57","To school shared run","Special education"
"3030","6910.551","3:45 PM","3:45 PM","6910","551","5","51","From school shared run","Special education"
"3031","6910.552","3:45 PM","3:45 PM","6910","552","5","52","From school shared run","Special education"
"3032","6910.553","3:45 PM","3:45 PM","6910","553","5","53","From school shared run","Special education"
"3033","6910.554","3:45 PM","3:45 PM","6910","554","5","54","From school shared run","Special education"
"3034","6910.555","3:45 PM","3:45 PM","6910","555","5","55","From school shared run","Special education"
"3035","6910.556","3:45 PM","3:45 PM","6910","556","5","56","From school shared run","Special education"
"3036","6911.153","3:45 PM","3:45 PM","6911","153","1","53","From school","Special education"
"3037","6920.001","9:00 AM","9:00 AM","6920","001","0","01","To school","General education"
"3038","6920.002","9:00 AM","9:00 AM","6920","002","0","02","To school","General education"
"3039","6920.003","9:00 AM","9:00 AM","6920","003","0","03","To school","General education"
"3040","6920.004","9:00 AM","9:00 AM","6920","004","0","04","To school","General education"
"3041","6920.101","4:00 PM","4:00 PM","6920","101","1","01","From school","General education"
"3042","6920.102","4:00 PM","4:00 PM","6920","102","1","02","From school","General education"
"3043","6920.103","4:00 PM","4:00 PM","6920","103","1","03","From school","General education"
"3044","6920.104","4:00 PM","4:00 PM","6920","104","1","04","From school","General education"
"3045","6940.051","8:45 AM","8:45 AM","6940","051","0","51","To school","Special education"
"3046","6940.151","3:45 PM","3:45 PM","6940","151","1","51","From school","Special education"
"3047","6970.051","7:45 AM","7:45 AM","6970","051","0","51","To school","Special education"
"3048","6970.151","2:45 PM","2:45 PM","6970","151","1","51","From school","Special education"
"3049","6970.251","10:30 AM","10:30 AM","6970","251","2","51","From school midday","Special education"
"3050","6970.353","10:50 AM","10:50 AM","6970","353","3","53","To school midday","Special education"
"3051","7000.001","7:45 AM","7:45 AM","7000","001","0","01","To school","General education"
"3052","7000.002","7:45 AM","7:45 AM","7000","002","0","02","To school","General education"
"3053","7000.003","7:45 AM","7:45 AM","7000","003","0","03","To school","General education"
"3054","7000.101","2:45 PM","2:45 PM","7000","101","1","01","From school","General education"
"3055","7000.102","2:45 PM","2:45 PM","7000","102","1","02","From school","General education"
"3056","7000.103","2:45 PM","2:45 PM","7000","103","1","03","From school","General education"
"3057","7010.051","8:45 AM","8:45 AM","7010","051","0","51","To school","Special education"
"3058","7010.151","3:45 PM","3:45 PM","7010","151","1","51","From school","Special education"
"3059","7030.051","8:30 AM","8:30 AM","7030","051","0","51","To school","Special education"
"3060","7030.151","4:30 PM","4:30 PM","7030","151","1","51","From school","Special education"
"3061","7040.051","7:30 AM","7:30 AM","7040","051","0","51","To school","Special education"
"3062","7040.052","7:30 AM","7:30 AM","7040","052","0","52","To school","Special education"
"3063","7040.053","7:30 AM","7:30 AM","7040","053","0","53","To school","Special education"
"3064","7040.054","7:30 AM","7:30 AM","7040","054","0","54","To school","Special education"
"3065","7040.056","7:30 AM","7:30 AM","7040","056","0","56","To school","Special education"
"3066","7040.151","2:30 PM","2:30 PM","7040","151","1","51","From school","Special education"
"3067","7040.152","2:30 PM","2:30 PM","7040","152","1","52","From school","Special education"
"3068","7040.153","2:30 PM","2:30 PM","7040","153","1","53","From school","Special education"
"3069","7040.154","2:30 PM","2:30 PM","7040","154","1","54","From school","Special education"
"3070","7040.556","2:30 PM","3:15 PM","7040","556","5","56","From school shared run","Special education"
"3071","7060.051","8:45 AM","8:45 AM","7060","051","0","51","To school","Special education"
"3072","7060.052","8:45 AM","8:45 AM","7060","052","0","52","To school","Special education"
"3073","7060.053","8:45 AM","8:45 AM","7060","053","0","53","To school","Special education"
"3074","7060.054","8:45 AM","8:45 AM","7060","054","0","54","To school","Special education"
"3075","7060.151","3:45 PM","3:45 PM","7060","151","1","51","From school","Special education"
"3076","7060.152","3:45 PM","3:45 PM","7060","152","1","52","From school","Special education"
"3077","7060.153","3:45 PM","3:45 PM","7060","153","1","53","From school","Special education"
"3078","7060.154","3:45 PM","3:45 PM","7060","154","1","54","From school","Special education"
"3079","7060.251","11:20 AM","11:20 AM","7060","251","2","51","From school midday","Special education"
"3080","7060.352","12:45 PM","12:45 PM","7060","352","3","52","To school midday","Special education"
"3081","7060.353","12:45 PM","12:45 PM","7060","353","3","53","To school midday","Special education"
"3082","7100.051","7:30 AM","7:30 AM","7100","051","0","51","To school","Special education"
"3083","7100.052","7:30 AM","7:30 AM","7100","052","0","52","To school","Special education"
"3084","7100.053","7:30 AM","7:30 AM","7100","053","0","53","To school","Special education"
"3085","7100.054","7:30 AM","7:30 AM","7100","054","0","54","To school","Special education"
"3086","7100.151","2:30 PM","2:30 PM","7100","151","1","51","From school","Special education"
"3087","7100.152","2:30 PM","2:30 PM","7100","152","1","52","From school","Special education"
"3088","7100.153","2:30 PM","2:30 PM","7100","153","1","53","From school","Special education"
"3089","7100.154","2:30 PM","2:30 PM","7100","154","1","54","From school","Special education"
"3090","7110.001","8:00 AM","8:00 AM","7110","001","0","01","To school","General education"
"3091","7110.002","8:00 AM","8:00 AM","7110","002","0","02","To school","General education"
"3092","7110.003","8:00 AM","8:00 AM","7110","003","0","03","To school","General education"
"3093","7110.004","8:00 AM","8:00 AM","7110","004","0","04","To school","General education"
"3094","7110.005","8:00 AM","8:00 AM","7110","005","0","05","To school","General education"
"3095","7110.006","8:00 AM","8:00 AM","7110","006","0","06","To school","General education"
"3096","7110.007","8:00 AM","8:00 AM","7110","007","0","07","To school","General education"
"3097","7110.008","8:00 AM","8:00 AM","7110","008","0","08","To school","General education"
"3098","7110.010","8:00 AM","8:00 AM","7110","010","0","10","To school","General education"
"3099","7110.051","8:00 AM","8:00 AM","7110","051","0","51","To school","Special education"
"3100","7110.052","8:00 AM","8:00 AM","7110","052","0","52","To school","Special education"
"3101","7110.053","8:00 AM","8:00 AM","7110","053","0","53","To school","Special education"
"3102","7110.054","8:00 AM","8:00 AM","7110","054","0","54","To school","Special education"
"3103","7110.055","8:00 AM","8:00 AM","7110","055","0","55","To school","Special education"
"3104","7110.056","8:00 AM","8:00 AM","7110","056","0","56","To school","Special education"
"3105","7110.057","8:00 AM","8:00 AM","7110","057","0","57","To school","Special education"
"3106","7110.101","3:05 PM","3:05 PM","7110","101","1","01","From school","General education"
"3107","7110.102","3:05 PM","3:05 PM","7110","102","1","02","From school","General education"
"3108","7110.104","3:05 PM","3:05 PM","7110","104","1","04","From school","General education"
"3109","7110.105","3:05 PM","3:05 PM","7110","105","1","05","From school","General education"
"3110","7110.106","3:05 PM","3:05 PM","7110","106","1","06","From school","General education"
"3111","7110.107","3:05 PM","3:05 PM","7110","107","1","07","From school","General education"
"3112","7110.108","3:05 PM","3:05 PM","7110","108","1","08","From school","General education"
"3113","7110.151","3:05 PM","3:05 PM","7110","151","1","51","From school","Special education"
"3114","7110.153","3:05 PM","3:05 PM","7110","153","1","53","From school","Special education"
"3115","7110.154","3:05 PM","3:05 PM","7110","154","1","54","From school","Special education"
"3116","7110.155","3:05 PM","3:05 PM","7110","155","1","55","From school","Special education"
"3117","7110.156","3:05 PM","3:05 PM","7110","156","1","56","From school","Special education"
"3118","7130.051","7:45 AM","7:45 AM","7130","051","0","51","To school","Special education"
"3119","7130.151","3:30 PM","3:30 PM","7130","151","1","51","From school","Special education"
"3120","7140.151","3:19 PM","3:19 PM","7140","151","1","51","From school","Special education"
"3121","7150.051","7:45 AM","7:45 AM","7150","051","0","51","To school","Special education"
"3122","7150.052","7:45 AM","7:45 AM","7150","052","0","52","To school","Special education"
"3123","7150.151","2:45 PM","2:45 PM","7150","151","1","51","From school","Special education"
"3124","7150.152","2:45 PM","2:45 PM","7150","152","1","52","From school","Special education"
"3125","7160.051","8:15 AM","8:15 AM","7160","051","0","51","To school","Special education"
"3126","7160.052","8:15 AM","8:15 AM","7160","052","0","52","To school","Special education"
"3127","7160.151","3:15 PM","3:15 PM","7160","151","1","51","From school","Special education"
"3128","7200.051","9:00 AM","9:00 AM","7200","051","0","51","To school","Special education"
"3129","7200.151","4:15 PM","4:15 PM","7200","151","1","51","From school","Special education"
"3130","7240.001","7:45 AM","7:45 AM","7240","001","0","01","To school","General education"
"3131","7240.002","7:45 AM","7:45 AM","7240","002","0","02","To school","General education"
"3132","7240.003","7:45 AM","7:45 AM","7240","003","0","03","To school","General education"
"3133","7240.004","7:45 AM","7:45 AM","7240","004","0","04","To school","General education"
"3134","7240.005","7:45 AM","7:45 AM","7240","005","0","05","To school","General education"
"3135","7240.006","7:45 AM","7:45 AM","7240","006","0","06","To school","General education"
"3136","7240.007","7:45 AM","7:45 AM","7240","007","0","07","To school","General education"
"3137","7240.008","7:45 AM","7:45 AM","7240","008","0","08","To school","General education"
"3138","7240.009","7:45 AM","7:45 AM","7240","009","0","09","To school","General education"
"3139","7240.010","7:45 AM","7:45 AM","7240","010","0","10","To school","General education"
"3140","7240.011","7:45 AM","7:45 AM","7240","011","0","11","To school","General education"
"3141","7240.013","7:45 AM","7:45 AM","7240","013","0","13","To school","General education"
"3142","7240.101","2:45 PM","2:45 PM","7240","101","1","01","From school","General education"
"3143","7240.102","2:45 PM","2:45 PM","7240","102","1","02","From school","General education"
"3144","7240.103","2:45 PM","2:45 PM","7240","103","1","03","From school","General education"
"3145","7240.104","2:45 PM","2:45 PM","7240","104","1","04","From school","General education"
"3146","7240.105","2:45 PM","2:45 PM","7240","105","1","05","From school","General education"
"3147","7240.106","2:45 PM","2:45 PM","7240","106","1","06","From school","General education"
"3148","7240.107","2:45 PM","2:45 PM","7240","107","1","07","From school","General education"
"3149","7240.108","2:45 PM","2:45 PM","7240","108","1","08","From school","General education"
"3150","7240.109","2:45 PM","2:45 PM","7240","109","1","09","From school","General education"
"3151","7240.110","2:45 PM","2:45 PM","7240","110","1","10","From school","General education"
"3152","7240.111","2:45 PM","2:45 PM","7240","111","1","11","From school","General education"
"3153","7240.113","2:45 PM","2:45 PM","7240","113","1","13","From school","General education"
"3154","7260.051","8:45 AM","8:45 AM","7260","051","0","51","To school","Special education"
"3155","7260.053","8:45 AM","8:45 AM","7260","053","0","53","To school","Special education"
"3156","7260.151","3:45 PM","3:45 PM","7260","151","1","51","From school","Special education"
"3157","7260.152","3:45 PM","3:45 PM","7260","152","1","52","From school","Special education"
"3158","7260.253","11:45 AM","11:45 AM","7260","253","2","53","From school midday","Special education"
"3159","7260.351","12:00 PM","12:00 PM","7260","351","3","51","To school midday","Special education"
"3160","7260.352","12:00 PM","12:00 PM","7260","352","3","52","To school midday","Special education"
"3161","7270.051","9:00 AM","9:00 AM","7270","051","0","51","To school","Special education"
"3162","7270.052","9:00 AM","9:00 AM","7270","052","0","52","To school","Special education"
"3163","7270.053","9:00 AM","9:00 AM","7270","053","0","53","To school","Special education"
"3164","7270.151","4:15 PM","4:15 PM","7270","151","1","51","From school","Special education"
"3165","7270.152","4:15 PM","4:15 PM","7270","152","1","52","From school","Special education"
"3166","7270.153","4:15 PM","4:15 PM","7270","153","1","53","From school","Special education"
"3167","7310.051","7:00 AM","7:00 AM","7310","051","0","51","To school","Special education"
"3168","7310.151","2:31 PM","2:31 PM","7310","151","1","51","From school","Special education"
"3169","7320.051","8:00 AM","8:00 AM","7320","051","0","51","To school","Special education"
"3170","7320.052","8:00 AM","8:00 AM","7320","052","0","52","To school","Special education"
"3171","7320.151","3:00 PM","3:00 PM","7320","151","1","51","From school","Special education"
"3172","7320.152","3:00 PM","3:00 PM","7320","152","1","52","From school","Special education"
"3173","7320.153","3:00 PM","3:00 PM","7320","153","1","53","From school","Special education"
"3174","7320.252","10:30 AM","10:30 AM","7320","252","2","52","From school midday","Special education"
"3175","7320.351","11:35 AM","11:35 AM","7320","351","3","51","To school midday","Special education"
"3176","7320.451","7:50 AM","8:00 AM","7320","451","4","51","To school shared run","Special education"
"3177","7350.051","7:45 AM","7:45 AM","7350","051","0","51","To school","Special education"
"3178","7350.052","7:45 AM","7:45 AM","7350","052","0","52","To school","Special education"
"3179","7350.053","7:45 AM","7:45 AM","7350","053","0","53","To school","Special education"
"3180","7350.054","7:45 AM","7:45 AM","7350","054","0","54","To school","Special education"
"3181","7350.055","7:45 AM","7:45 AM","7350","055","0","55","To school","Special education"
"3182","7350.056","7:45 AM","7:45 AM","7350","056","0","56","To school","Special education"
"3183","7350.057","7:45 AM","7:45 AM","7350","057","0","57","To school","Special education"
"3184","7350.058","7:45 AM","7:45 AM","7350","058","0","58","To school","Special education"
"3185","7350.059","7:45 AM","7:45 AM","7350","059","0","59","To school","Special education"
"3186","7350.060","7:45 AM","7:45 AM","7350","060","0","60","To school","Special education"
"3187","7350.061","7:45 AM","7:45 AM","7350","061","0","61","To school","Special education"
"3188","7350.062","7:45 AM","7:45 AM","7350","062","0","62","To school","Special education"
"3189","7350.151","2:45 PM","2:45 PM","7350","151","1","51","From school","Special education"
"3190","7350.152","2:45 PM","2:45 PM","7350","152","1","52","From school","Special education"
"3191","7350.153","2:45 PM","2:45 PM","7350","153","1","53","From school","Special education"
"3192","7350.154","2:45 PM","2:45 PM","7350","154","1","54","From school","Special education"
"3193","7350.155","2:45 PM","2:45 PM","7350","155","1","55","From school","Special education"
"3194","7350.156","2:45 PM","2:45 PM","7350","156","1","56","From school","Special education"
"3195","7350.157","2:45 PM","2:45 PM","7350","157","1","57","From school","Special education"
"3196","7350.158","2:45 PM","2:45 PM","7350","158","1","58","From school","Special education"
"3197","7350.159","2:45 PM","2:45 PM","7350","159","1","59","From school","Special education"
"3198","7350.160","2:45 PM","2:45 PM","7350","160","1","60","From school","Special education"
"3199","7350.161","2:45 PM","2:45 PM","7350","161","1","61","From school","Special education"
"3200","7350.162","2:45 PM","2:45 PM","7350","162","1","62","From school","Special education"
"3201","7350.251","10:45 AM","10:45 AM","7350","251","2","51","From school midday","Special education"
"3202","7350.352","11:45 AM","11:45 AM","7350","352","3","52","To school midday","Special education"
"3203","7420.052","8:45 AM","8:45 AM","7420","052","0","52","To school","Special education"
"3204","7420.053","8:45 AM","8:45 AM","7420","053","0","53","To school","Special education"
"3205","7420.152","3:45 PM","3:45 PM","7420","152","1","52","From school","Special education"
"3206","7420.153","3:45 PM","3:45 PM","7420","153","1","53","From school","Special education"
"3207","7450.051","8:15 AM","8:15 AM","7450","051","0","51","To school","Special education"
"3208","7450.151","3:15 PM","3:15 PM","7450","151","1","51","From school","Special education"
"3209","7490.051","8:00 AM","8:00 AM","7490","051","0","51","To school","Special education"
"3210","7490.151","3:00 PM","3:00 PM","7490","151","1","51","From school","Special education"
"3211","7540.051","8:00 AM","8:00 AM","7540","051","0","51","To school","Special education"
"3212","7540.052","8:00 AM","8:00 AM","7540","052","0","52","To school","Special education"
"3213","7540.053","8:00 AM","8:00 AM","7540","053","0","53","To school","Special education"
"3214","7540.151","3:08 PM","3:08 PM","7540","151","1","51","From school","Special education"
"3215","7540.152","3:08 PM","3:08 PM","7540","152","1","52","From school","Special education"
"3216","7540.153","3:08 PM","3:08 PM","7540","153","1","53","From school","Special education"
"3217","7560.451","7:45 AM","8:00 AM","7560","451","4","51","To school shared run","Special education"
"3218","7610.001","8:00 AM","8:00 AM","7610","001","0","01","To school","General education"
"3219","7610.002","8:00 AM","8:00 AM","7610","002","0","02","To school","General education"
"3220","7610.051","8:00 AM","8:00 AM","7610","051","0","51","To school","Special education"
"3221","7610.052","8:00 AM","8:00 AM","7610","052","0","52","To school","Special education"
"3222","7610.055","8:00 AM","8:00 AM","7610","055","0","55","To school","Special education"
"3223","7610.101","3:00 PM","3:00 PM","7610","101","1","01","From school","General education"
"3224","7610.102","3:00 PM","3:00 PM","7610","102","1","02","From school","General education"
"3225","7610.151","3:00 PM","3:00 PM","7610","151","1","51","From school","Special education"
"3226","7610.152","3:00 PM","3:00 PM","7610","152","1","52","From school","Special education"
"3227","7610.154","3:00 PM","3:00 PM","7610","154","1","54","From school","Special education"
"3228","7610.155","3:00 PM","3:00 PM","7610","155","1","55","From school","Special education"
"3229","7610.352","12:00 PM","12:00 PM","7610","352","3","52","To school midday","Special education"
"3230","7610.402","7:45 AM","8:00 AM","7610","402","4","02","To school shared run","General education"
"3231","7610.403","7:45 AM","8:00 AM","7610","403","4","03","To school shared run","General education"
"3232","7610.451","7:45 AM","7:45 AM","7610","451","4","51","To school shared run","Special education"
"3233","7610.452","7:45 AM","8:00 AM","7610","452","4","52","To school shared run","Special education"
"3234","7610.453","7:45 AM","8:00 AM","7610","453","4","53","To school shared run","Special education"
"3235","7610.455","7:45 AM","7:45 AM","7610","455","4","55","To school shared run","Special education"
"3236","7610.502","2:45 PM","3:00 PM","7610","502","5","02","From school shared run","General education"
"3237","7610.503","2:45 PM","3:00 PM","7610","503","5","03","From school shared run","General education"
"3238","7610.551","2:45 PM","2:45 PM","7610","551","5","51","From school shared run","Special education"
"3239","7610.552","2:45 PM","3:00 PM","7610","552","5","52","From school shared run","Special education"
"3240","7610.553","2:45 PM","3:00 PM","7610","553","5","53","From school shared run","Special education"
"3241","7610.555","2:45 PM","2:45 PM","7610","555","5","55","From school shared run","Special education"
"3242","7630.052","8:00 AM","8:00 AM","7630","052","0","52","To school","Special education"
"3243","7630.152","3:15 PM","3:15 PM","7630","152","1","52","From school","Special education"
"3244","7630.451","8:00 AM","8:00 AM","7630","451","4","51","To school shared run","Special education"
"3245","7630.551","3:15 PM","3:15 PM","7630","551","5","51","From school shared run","Special education"
"3246","7680.051","8:00 AM","8:00 AM","7680","051","0","51","To school","Special education"
"3247","7680.151","3:15 PM","3:15 PM","7680","151","1","51","From school","Special education"
"3248","7690.059","8:00 AM","8:00 AM","7690","059","0","59","To school","Special education"
"3249","7690.451","8:00 AM","8:00 AM","7690","451","4","51","To school shared run","Special education"
"3250","7690.452","8:00 AM","8:00 AM","7690","452","4","52","To school shared run","Special education"
"3251","7690.453","8:00 AM","8:00 AM","7690","453","4","53","To school shared run","Special education"
"3252","7690.454","8:00 AM","8:00 AM","7690","454","4","54","To school shared run","Special education"
"3253","7690.455","8:00 AM","8:00 AM","7690","455","4","55","To school shared run","Special education"
"3254","7690.456","8:00 AM","8:00 AM","7690","456","4","56","To school shared run","Special education"
"3255","7690.457","8:00 AM","8:00 AM","7690","457","4","57","To school shared run","Special education"
